age,daily_screen_time_hours,phone_usage_before_sleep_minutes,sleep_duration_hours,sleep_quality_score,stress_level,physical_activity_minutes,notifications_received_per_day,mental_fatigue_score
36,9.14,44,6.31,6.68,9.04,78,203,10
53,8.13,31,6.51,5.32,8.99,32,78,8.85
50,4.51,4,8.07,7.83,4.89,66,253,5.45
30,2.5,75,5.95,8.33,4.11,43,210,3.69
31,3.35,103,6.76,7.1,5.39,19,147,4.33
50,6.92,5,7.03,5.67,10,68,264,9.42
46,9.51,81,8.71,4.2,10,99,126,10
53,6.54,6,7.27,6.07,8.77,85,65,9.47
27,1.24,82,4.65,9.8,1.68,16,198,2.77
48,6.86,14,6.91,4.19,10,46,260,9.9
23,9.5,105,7.31,4.76,9.82,38,100,10
18,4.23,72,4.05,6.63,5.09,16,283,6.65
24,9.4,19,4.38,3.69,10,56,269,10
44,7.04,111,4.09,3.31,10,69,157,9.93
38,2.71,58,4.24,7.82,3.22,113,80,3.47
45,2.31,83,4.45,6.28,7.28,79,73,7.46
33,2.59,3,8.79,9.13,1.74,65,258,2.16
40,7.29,73,5.03,4.74,8.16,78,161,7.89
37,6.31,105,5.02,5.44,9.11,69,74,9.59
55,5.1,39,8.29,5.31,8.23,104,85,7.65
42,3.37,64,7.76,4.82,6.51,65,257,8.18
45,9.17,34,7.38,3.48,10,115,98,8.83
22,2.92,87,6.11,8.77,2.68,118,153,2.39
38,3.55,43,4.16,8.7,3.79,62,163,4.71
35,1.49,6,8.13,9.86,1,2,144,1
23,3.48,21,8.3,8.78,5.13,4,240,3.78
46,9.31,22,6.41,5.41,10,89,298,10
36,2.69,64,7.22,9.86,3.52,85,157,4.03
50,2.84,87,6.39,6.78,5.54,100,185,5.46
18,6.4,19,5.48,7.19,5.64,9,63,5.76
20,6.1,31,6.7,6.05,6.9,87,41,6.52
59,2.58,94,7.44,7.6,6.65,101,34,7.66
38,2.39,96,4.77,8.63,1,116,150,2.47
52,2.05,35,6.65,7.81,3.5,78,135,3.99
58,8.75,17,7.88,3.53,10,101,172,10
57,6.89,100,6.38,4.37,10,107,141,10
20,9.58,96,4.78,1.93,10,12,150,10
42,2.49,32,8.35,8.41,3.33,95,209,2.8
55,5.15,68,7.37,6.16,7.63,105,87,7.25
37,7.69,81,7.16,3.25,10,4,286,10
51,2.92,8,7.26,5.63,6.26,107,131,6.05
38,7.16,41,5.23,5.76,7.73,76,76,7.69
40,5.26,94,6.46,9.18,5.33,10,170,6.22
23,4.88,70,5.63,6.14,8.51,33,24,7.33
30,6.8,78,8.17,4.7,10,33,135,9.8
40,5.21,109,6.94,4.14,10,115,96,10
26,8.38,3,7.59,6.48,9.73,54,193,9.72
34,9.37,45,7.3,3.64,10,113,208,9.36
19,6.3,102,6.42,3.9,10,72,107,8
36,3.71,71,8.02,8.17,5.14,26,77,5.72
36,7.99,23,7.08,4.98,10,105,220,10
24,2.53,71,5.13,7.68,3.25,29,35,3.23
59,1.85,68,5.45,8.59,3.47,34,250,4.69
59,5.67,22,8.13,5.25,8.79,2,96,6.3
37,6.82,106,8.71,4.01,7.72,107,178,8.33
26,8.51,54,6.74,6.73,8.72,23,26,9.74
34,9.6,97,5.93,2.82,10,39,280,10
44,8.86,14,7.13,4.76,10,28,289,9.79
19,9.9,50,6.42,3.82,10,75,284,10
53,5.28,49,8.21,7.65,4.63,36,110,4.19
36,3.85,46,8.16,8.99,3.85,19,217,2.43
34,5.14,82,6.28,6.3,6.54,1,259,6.88
22,6.8,24,8.02,6.26,8.25,71,179,8.98
56,5.57,38,4.96,6.16,8.47,15,161,8.99
35,6.71,67,5.87,6.37,7.99,26,38,9.08
24,8.98,45,4.4,4.29,10,32,95,10
34,2.49,71,8.04,7.42,4.34,87,81,5.7
56,2.08,92,8.88,9.19,1.4,41,39,1.44
53,5.49,118,6.88,5.46,7.65,76,180,6.71
57,9.84,105,7.83,3.88,10,86,240,9.75
21,1.53,12,6.01,8.6,2.2,91,236,2.97
55,9.88,37,6.81,4.08,10,11,40,10
42,9.71,35,5.74,2.9,10,1,99,9.12
22,3.63,36,7.48,8.57,4.94,116,206,4.99
47,9.02,41,5.23,4.44,9.45,114,218,10
29,1.07,119,4.77,7.25,3,76,118,2.66
21,5.09,108,8.49,6.94,3.83,13,21,3.78
41,4.62,114,8.32,6.99,4.67,46,134,4.09
46,9.12,106,8.17,3.07,10,42,77,9.92
26,5.25,94,8.11,5.42,7.59,25,244,7.11
21,4.76,18,7.65,5.37,8.52,21,168,8.52
41,6.76,36,8.37,6.57,8.24,97,188,8.73
31,4.38,88,5.05,6.92,4.06,64,89,5.6
22,5.83,100,8.35,4.72,9.27,107,69,9.47
35,9.6,64,8.59,4.48,10,67,85,9.13
59,2.82,84,7.58,8,3.7,79,273,3.39
36,5.13,104,7,4.73,10,72,166,10
29,1.14,38,5.18,8.6,1,51,83,1.43
35,8.58,104,8.33,4.19,10,114,21,9.62
34,1.83,25,6.88,9.19,1.34,37,215,1.62
47,1.85,41,7.05,8.97,2.24,110,136,1
41,8.95,61,7.03,4.2,10,43,226,8.8
28,4.68,52,8.33,6.03,7.96,30,33,6.89
52,7.19,66,4.68,3.63,10,56,77,10
40,8.72,49,4.31,4.53,10,21,197,8.88
34,4.37,104,5.12,6.71,6.25,1,38,7.21
18,3.35,68,6.46,9.04,3.12,112,215,2.57
32,2.53,106,6.35,7.88,4.05,5,228,3.25
49,6.46,28,6.56,6.44,8.7,14,191,9.09
26,3.27,96,4.57,6.76,5.09,53,208,5.96
32,6.71,1,7.96,6.05,7.38,17,226,7.15
45,3.85,17,5.51,6.56,5.71,103,159,6.85
41,4.13,59,8.57,7.85,3.88,115,52,4.32
52,3.24,115,8.2,7.68,6.31,7,97,4.69
39,4.77,13,4.32,6.22,6.69,113,293,6.79
44,2.46,117,4.27,8.08,3,27,73,3.27
36,3.88,39,7.14,7.67,4.47,26,162,3.97
29,8,63,4.39,5.78,10,52,283,9.89
37,2.94,29,6.86,9.85,3.16,90,199,2.89
18,9.52,28,4.4,3.52,10,26,111,9.19
38,5.44,28,6.4,5.81,7.54,73,57,6.98
18,1.96,18,6.1,8.52,2.4,107,271,2.61
27,9.49,109,6.95,2.59,10,97,37,10
49,5.11,89,5.78,5.28,9.04,95,118,8.75
56,6.01,109,4.7,6.1,9.5,11,194,9.9
39,2.67,57,8.21,7.93,3.08,89,207,4.12
35,4,117,5.5,6.32,6.68,112,148,8.07
49,7.33,115,4.34,4.54,10,26,238,10
44,2.12,39,6.5,7.73,3.09,75,104,3.33
45,6.13,8,8.39,7.06,6.88,100,270,9.43
35,7.24,109,5.4,4.45,10,30,264,10
56,1.02,107,6.25,8.65,2.48,32,122,3.68
46,8.54,76,6.01,5.17,10,0,69,9.57
35,1.51,101,4.24,8.05,1.48,12,133,2.63
25,3.22,30,8.34,7.95,4.35,93,293,6
48,9.67,77,7.79,3.5,10,111,37,10
51,1.73,94,4.48,6.42,4.24,57,82,4.88
24,8.43,14,4.66,8.54,7.75,21,294,8.33
53,6.87,33,4.05,6.02,7.07,73,46,6.54
35,6.39,113,8.93,5.66,9.42,14,22,9.25
55,6.24,61,6.08,6.75,6.87,111,99,7.32
26,2.5,73,8.65,7.59,5.35,6,48,6.22
26,7.02,56,6.1,5.45,9.05,1,156,7.85
25,9.56,20,4.52,4.34,10,65,209,9.84
52,1.69,102,5.72,5.89,3.26,83,36,3.6
35,3.99,53,6.09,8.98,1.74,6,240,1.17
22,5.25,88,4.88,5.43,9.28,112,185,9.08
31,3.09,36,4.27,6.84,6.41,63,97,7.16
45,7.67,39,5.58,7.03,6.64,92,82,7.21
47,7.2,19,6.7,5.88,8.1,68,49,8.52
21,2.06,108,5.28,7.34,3.71,55,298,3.42
56,6.13,70,8.79,5.35,8.99,3,217,7.26
37,4.32,17,6.41,6.08,7.85,39,241,7.77
42,3.06,104,4.65,6.79,5.16,77,57,6.7
45,8.63,43,6.07,4.96,10,108,272,10
29,1.49,55,7.54,7.97,3.68,64,59,4.89
19,5.21,89,6.44,6.98,6.72,15,146,5.42
31,5.28,16,5.66,7.83,4.93,23,128,5.59
39,6.13,41,4.53,7.69,7.66,87,25,8.57
48,2.78,70,6.3,6.48,4.18,1,259,5.33
40,8.84,27,4.49,5.75,9.24,77,215,8.78
37,9.69,20,5.85,6.89,10,67,272,8.76
55,5.94,36,4.58,7.1,6.81,78,200,7.76
21,3.31,22,7.38,8.64,4.67,65,209,5.14
32,8.89,110,7.86,3.8,10,50,41,10
41,9.89,47,5.22,5.04,10,88,148,10
42,7.68,58,4.37,4.34,10,35,120,10
18,4,111,5.74,5.54,7.02,112,174,6.92
24,3.12,73,6.8,6.38,6.94,96,282,7.23
48,2.41,109,7.84,6.57,4.79,65,25,3.83
29,3.11,51,6.01,7.56,4.65,26,32,3.69
59,3.05,16,5.83,9.76,1.23,54,142,3.34
22,9.71,37,8.54,5.69,9.6,8,103,9.51
59,6.79,0,6.25,5.59,10,64,32,9.97
55,2.5,74,6.24,6.61,4.7,116,277,4.75
29,5.39,32,6.05,6.21,8.6,59,241,8.36
56,2.66,94,5.82,6.49,5.18,106,248,5.26
35,6.45,43,7.64,7.21,6.48,73,282,5.03
19,4.07,87,5.41,8.15,4.16,14,202,4.89
27,2.76,19,5.89,7.1,3.41,102,41,2.87
32,3.19,46,5.41,7.91,3.55,6,123,4.41
47,7.08,68,6.85,5.05,10,44,251,8.26
34,4.67,41,8.8,4.97,10,64,254,10
21,5.62,25,5.95,6.09,8.5,78,184,8.21
24,8.39,48,8.84,4.88,10,0,190,9.64
58,6.9,105,7.28,3.68,10,69,201,9.4
48,5.16,70,7.98,5.75,6.78,84,198,7.77
56,9.59,90,5.67,4.43,10,89,144,10
51,2.93,17,5.12,8.38,3.03,70,224,2.01
23,3.6,101,6.88,7.39,5.13,111,200,3.2
55,9.2,94,8.95,2.73,10,61,70,10
51,8.68,8,7.55,4.2,10,93,82,8.3
32,2.17,65,7.41,8.34,3.78,96,269,3.83
31,9.37,117,6.25,4.13,10,16,139,8.98
23,1.09,59,8.4,6.34,5.26,61,171,5.97
54,8.4,107,7.48,3.51,10,50,35,9.37
49,3.51,36,7.37,8.92,2.43,38,114,5.01
20,2.7,46,5.46,7.89,3.19,100,112,2.9
20,5.04,108,8.79,4.52,8.71,102,181,7.68
39,9.07,28,5.25,3.45,10,107,34,9.49
39,8.07,97,6.62,4.88,10,72,148,10
27,9.7,62,5.7,4.46,10,42,195,10
20,5.87,14,4.9,8.63,4.61,3,127,5.47
29,5.6,109,4.72,3.97,9.63,107,70,8.78
46,1.12,8,5.46,8.41,2.89,118,152,2.07
34,2.63,79,7.44,8.29,4.54,80,178,5.55
24,5.48,65,8.87,5.5,7.06,67,102,6.44
30,7.77,0,8.27,4.29,8.58,43,297,10
19,8.4,8,5.09,5.65,9.45,111,109,8.66
21,3.55,56,4.39,6.42,5.23,57,187,3.76
27,7.41,55,7.43,6.28,9.42,104,236,8.88
56,8.46,19,4.15,4.94,9.77,64,184,9.27
41,4.37,109,8.3,6.47,8,46,149,9.22
34,7.26,1,8.13,7.18,7.87,9,53,8.15
23,4.94,0,7.97,7.77,5.41,108,299,4.91
36,9.87,73,6.76,6.85,9.1,110,191,8.3
22,1.06,86,8.87,8.3,1,20,178,1.65
49,4.73,53,6.29,8.46,4.1,55,129,3.05
27,3.37,18,8.93,7.09,5.32,119,154,3.92
26,8.65,17,8.41,5.42,10,95,245,10
44,3.58,23,4.63,8.97,2.61,93,112,3.62
30,5.89,51,8.47,6.12,9.51,10,121,9.36
36,7.66,85,5.52,5.16,10,118,198,10
38,5.48,19,7.84,8.22,6.6,112,286,6.4
41,4.69,10,4,7.81,5.64,19,255,5.77
55,1.38,72,5.38,6.64,3.29,39,75,2.84
21,1.21,78,7.79,8.23,2.06,119,77,3.2
41,9.62,59,8.86,4.91,10,117,169,10
52,6.79,15,4.85,6.67,8.78,112,149,8.95
20,8.43,12,6.3,5.06,9.96,27,151,9.38
21,5.32,52,6.94,5.39,8.72,8,180,9.32
54,3.35,5,8.76,7.55,3.66,45,258,2.74
57,3.65,24,6.27,8.51,3.83,52,97,5.18
52,1.39,62,8.67,8.41,2.41,60,96,1.75
48,8.12,46,8.89,5.17,9.32,53,94,9.57
42,6.23,14,8.71,7.04,7.82,19,20,7.92
57,5.33,53,7.74,6.27,7.44,5,267,8.11
30,8.67,81,4.63,5.33,10,50,262,10
21,5,42,7.01,5.7,7.14,88,62,7.62
31,9.53,96,7.77,4.37,10,36,277,9.23
30,1.12,13,8.77,10,1.82,70,204,2.59
44,9.86,33,7.89,6.61,8.46,7,73,8.97
23,8.34,1,6.69,6.31,9.78,35,168,10
34,4.19,19,5.03,6.19,4.97,6,208,5.45
53,6.36,105,6.29,7.99,7.04,83,205,5.9
57,8.78,15,7.19,7.09,9.23,68,188,9.77
52,5.33,66,5.62,8.06,4.97,55,59,6.5
34,1.46,109,6.28,7.03,4.87,36,34,3.77
58,9.13,29,4.09,5.19,10,51,133,9.02
19,5.65,86,8.4,5.76,7.66,64,231,8.44
30,5.91,102,4.17,5.03,9.8,70,94,9.2
19,1.12,50,6.05,7.69,2.98,86,237,3.26
45,1.9,114,6.55,8.12,2.14,36,84,2.02
43,8,86,8.86,5.96,10,91,39,10
39,4.91,114,8.68,6.89,4.96,100,209,5.48
20,9.98,2,7.23,4.32,10,111,242,9.79
52,7.26,76,6.92,4.46,10,5,260,10
29,9.55,50,5.83,5.22,10,42,207,10
41,3.51,45,4.21,8.49,3.07,90,278,3.48
22,2.59,39,5.34,8.45,3.29,7,164,2.07
37,4.39,28,8.24,6.89,4.42,55,75,3.57
56,3.38,22,7.24,9.15,4.73,55,203,2.8
56,6.52,103,8.07,6.39,7.55,97,56,8.17
30,7.7,16,8.18,6.65,8.19,36,182,7.49
58,4.62,84,4.31,5.75,8.26,104,209,8.35
29,1.81,92,5.69,6.85,5.45,25,190,5.39
30,1.24,100,7.38,9.12,1.85,68,88,2.29
27,2.96,68,8.27,7.06,3.67,110,293,1.57
50,7.59,84,8.01,4.53,10,19,229,8.66
57,2.99,65,6.11,7.89,4.53,67,239,3.92
33,9.2,117,8.66,3.07,10,18,239,9.7
52,6.86,22,5.5,7.17,8.01,119,77,7.48
20,8.76,74,5.88,4.5,10,68,248,10
22,4.47,78,4.91,5.96,5.27,36,53,3.78
43,9.85,22,5.13,4.85,10,64,89,9.81
28,7.12,6,4.04,5.55,9.33,105,268,9.35
24,4.21,42,5.54,6.65,6,9,68,5.66
27,2.91,61,5.53,7.11,4.8,7,73,4.26
59,8.8,33,4.34,6.09,9.55,49,183,8.48
51,3.86,101,5.7,7.04,5.31,55,127,5.79
20,1.4,104,5.51,6.34,3.89,10,260,2.49
25,3.51,112,8,6.15,5.8,4,114,5.85
48,2.62,50,4.78,6.85,5.24,53,178,4.15
28,3.88,43,7.63,6.68,4.63,80,137,5.22
24,6.52,69,4.65,5.21,8.36,23,204,7.93
19,5.5,79,6.48,6.34,6.95,107,195,8.13
23,7.4,54,7.68,5.79,9.09,105,167,9.78
58,4,65,7.03,5.63,7.32,107,171,5.28
49,2.08,95,7.23,6.15,7.24,49,56,9.03
37,2.44,57,5.03,7.43,3.72,5,202,3.99
51,8.18,119,8.14,4.3,10,89,110,10
33,1.88,42,8.76,8.39,1.43,66,197,1.2
42,8.18,110,4.77,2.19,10,42,222,10
29,2.91,60,8.44,8.14,4.39,80,253,4.19
24,7.11,37,5.99,4.25,8.8,35,207,8.18
56,6.61,27,7.49,6.84,7,54,65,7.08
34,1.88,56,6.53,8.93,1.8,119,65,1.24
28,6.99,40,7.97,7.84,5.26,7,185,6.27
23,5.03,72,4.23,6.88,6.87,8,117,6.51
40,7.36,88,5.62,7.05,7.78,119,137,9.64
44,8.52,49,4.24,6.92,9.16,54,143,9.96
23,1.36,89,8.71,7.81,3.13,43,228,3.55
55,6.83,108,4.85,4.66,8.89,86,296,8.45
19,1.94,89,6.12,9.63,3.67,83,298,3.84
39,4.41,60,7.21,8.09,3.74,100,58,4.03
37,1.11,118,6.31,9.4,1,14,68,1
42,3.96,68,6.68,6.96,6.99,13,150,7.6
32,2.52,62,5.02,6.73,4.63,21,92,4.85
46,6.01,80,4.34,5.3,7.51,106,238,7.33
25,5.61,25,5.29,6.85,3.65,106,295,3.35
54,8.14,118,5.59,3.5,10,14,211,8.33
50,6.76,25,6.08,4.61,8.61,111,61,10
39,7.43,116,5.48,4.33,9.65,107,183,9.71
22,1.83,106,4.18,7.73,3.89,100,137,3.86
56,1.25,72,4.47,6.76,2.69,47,255,2.21
35,9.73,22,7.37,5.26,9.73,11,52,10
55,4.84,51,4.32,6.41,8.74,84,226,8.15
54,4.55,87,4.23,6.77,6.04,103,205,5.94
47,1.32,104,8.06,9.39,1.57,71,283,2.64
48,2.07,72,4.21,6.61,4.14,21,137,2.91
27,9.46,73,4.34,2.22,10,46,87,10
32,7.25,115,6.75,4.8,10,103,74,10
59,4.68,69,6.21,6.18,6.73,6,294,7.49
35,9.14,3,8.82,5.94,10,101,155,10
40,6.31,0,8.68,6.16,7.74,52,184,6.27
50,7.72,5,7.3,6.84,7.17,111,56,6.55
33,4.88,55,4.36,5.85,7.06,3,177,7.14
55,4.88,101,6.52,5.81,7.84,56,159,10
52,1.62,28,4.23,9.23,2.47,5,77,1.5
51,7.61,107,8.54,4.37,10,50,41,9.13
45,1.89,2,7.3,10,1,29,256,1.87
19,7.88,108,6.87,5.51,8.57,0,85,9.2
47,2.72,87,6.14,7.92,4.06,87,78,4.77
30,3.23,41,6.55,8.42,3.91,31,97,4.62
58,9.26,8,6,5.29,10,85,127,9.34
33,5.24,80,4.5,4.94,6.42,119,251,6.66
22,2.13,106,7.3,8.39,2.99,112,229,2.42
45,9.15,58,8.98,2.29,10,55,126,10
56,5.07,37,4.56,4.55,9.46,76,236,9.59
37,2.17,41,8.97,8.28,4.28,110,265,2.89
41,4.52,119,8.5,5.17,8.69,43,269,9.97
44,6.3,49,8.47,6.06,7.23,36,261,7.6
47,4.26,13,8.16,6.9,6.48,27,132,6.5
44,9.32,99,8.62,4.24,10,2,85,10
43,3.43,44,5.23,7.08,6.38,69,23,5.52
24,2.58,32,6.19,7.99,5.34,1,283,6.14
59,2.99,19,6.4,7.8,3.12,34,84,3.77
55,1.75,33,4.34,10,1,20,156,1.37
22,5.07,66,8.9,4.85,8.19,84,276,9.04
40,8.91,83,7.45,5.64,10,46,189,7.06
45,3.75,66,6.26,5.99,5.16,30,25,5.75
51,3.33,69,8.96,5.85,5.17,13,290,5.66
32,8.54,92,5.36,3.55,10,7,29,9.76
49,3.75,38,5.69,7,5.03,111,140,5.55
43,5.29,42,4.95,7.15,6.16,91,235,5.74
48,1.28,94,4.93,6.61,5.31,41,238,4.26
36,3.58,38,4.94,6.83,4.45,31,122,4.48
26,2.18,112,7.05,8.27,1.74,15,177,2.47
46,1.95,84,5.47,7.48,4.61,108,285,6.24
56,4.88,114,8.76,4.58,9.47,36,298,9.82
21,3.5,43,8.08,8.91,2.73,94,295,1.91
20,2.5,0,4.81,8.18,3.66,37,229,2.8
46,5.6,96,8.17,4.41,10,10,57,9.94
28,8.06,49,5.73,3.73,10,109,148,8.96
50,7.61,73,5.14,5.06,9.52,0,247,10
55,3.26,119,7.91,7.24,3.19,64,120,4.38
28,3.37,115,8.28,5.08,9.09,52,64,9.72
44,7.59,61,8.8,4.85,9.16,102,164,10
50,6.01,89,6.1,7.25,7.52,53,212,7.79
38,7.68,2,6.81,5.89,8.33,112,132,8.5
56,1.01,77,7.07,8.65,1.21,26,200,1
48,1.78,7,7.14,8.9,3.24,16,52,3.58
55,8.22,47,6.01,6.37,9.14,78,59,8.51
19,8.66,113,4.76,4.56,10,14,218,9.76
44,4.09,95,4.35,6.88,5.61,1,229,5.79
53,9.63,40,8.53,3.74,10,13,72,10
28,3.71,35,5.83,10,2.54,87,95,3.07
35,9.01,90,4.9,2.71,10,37,95,9.91
18,4.8,56,8.92,7.01,6.3,119,155,6.27
52,6.06,96,8.01,5.64,7.6,36,67,7.29
52,6.79,84,8.91,5.31,10,87,46,8.98
48,2.2,89,5.39,8.73,3.72,95,294,5.35
45,1.33,118,6.32,6.57,6.34,61,129,6.48
56,4.84,77,8.04,6.55,6.5,21,98,6.91
18,2.44,42,6.76,7.5,4.95,11,52,5.11
42,5.94,99,5.77,5.97,8.22,74,179,7.55
55,5.08,27,4.79,6.72,6.63,112,46,8.96
37,2.1,91,6.81,6.94,5.87,92,206,4.51
20,6.99,84,6.99,4.51,10,2,181,10
19,1.18,111,7.6,5.48,5.4,67,115,4.66
35,2.14,58,7.95,7.86,3.83,18,219,5.48
27,7.3,104,4.59,3.61,10,34,93,9.51
22,5.75,117,7.14,3.29,10,11,259,10
26,3.54,28,7.91,7.92,5.1,73,208,3.49
19,2.62,109,5.95,5.49,5.89,9,237,6.28
51,6.78,37,5.38,7.67,7.98,9,236,9
55,2.85,33,6.4,7.01,4.91,80,218,5.42
48,9.86,64,5.55,4.98,10,86,121,8.24
27,8.82,19,6.55,6.72,8.8,14,159,7.88
29,2.19,25,5.54,9.08,1.24,12,20,1.16
53,8.73,114,6.11,2.43,10,14,218,10
38,4.11,26,8.58,9.5,3.38,7,266,2.79
23,5.41,22,8.58,7.84,5.92,70,80,5.37
20,2.29,70,8.96,8.47,2.89,79,141,2.28
27,2.07,21,6.43,7.8,4.5,101,187,3.53
22,8.79,46,4.84,4.52,10,24,169,10
43,6.67,100,8.45,3.52,10,118,79,9.25
38,5.14,98,6.98,4.48,9.72,64,41,10
43,1.33,110,7.74,8.92,2.27,59,143,2.02
55,9.3,67,4.81,4.97,10,61,111,9.22
43,4.38,92,5.6,5.62,9.15,40,39,7.41
25,4.75,100,5.38,5.86,6.35,28,134,4.17
22,3.61,99,6.8,7.91,4.13,2,92,5.87
32,9.02,66,8.99,5.45,10,27,152,10
33,4.1,65,7.06,5.85,6.79,86,105,6.84
18,2.57,68,6.86,6.9,3.69,78,139,3.59
33,5.51,81,7.8,5.99,7.55,49,65,5.69
54,8.03,97,5.64,5.22,10,31,170,9.57
20,4.34,14,5.27,6.49,5.64,24,29,4.27
48,6.87,113,8.19,3.41,10,19,154,9.68
30,3.74,113,8.8,5.67,9.72,71,123,9.01
33,7.48,103,6.11,2.98,10,21,294,10
38,7.02,43,4.21,5.93,10,24,162,9.49
19,7.13,118,4.9,2.85,10,36,269,8.8
44,6.81,104,8.28,6.62,6.12,9,247,5.93
55,2.41,50,4.61,6.79,3.81,79,122,3.87
43,8.99,64,7.82,2.94,10,66,85,10
55,6.27,85,7.1,6.65,7.25,45,259,9.1
42,4.44,24,7.63,7.65,4.19,26,123,6.58
28,2.55,60,5.28,6.98,5.4,30,64,4.38
25,8.05,16,4.09,6.03,10,17,275,9.67
25,5.58,96,4.2,7.1,6.42,18,247,5.7
50,2.33,51,7.62,8.36,2.04,65,38,1
24,9.29,57,7.07,5.4,10,84,264,10
55,1.95,80,8.2,6.23,3.88,14,26,4.73
38,5.72,56,6,6.66,6.97,44,70,5.96
25,6.5,37,6.78,5.88,8.75,74,149,9.86
38,9.99,68,7.92,4.13,10,62,226,10
37,2.27,36,6.48,8.08,1.1,6,224,1.93
25,6.52,106,8.97,3.67,8.52,107,280,8.62
48,5.29,106,7.71,5.81,7.16,78,141,6.82
46,3.31,74,7.42,8.05,6.18,32,250,6.99
26,9.48,75,8.01,3.5,10,34,197,10
32,8.12,107,7.89,5.38,10,37,63,9.62
47,7.99,33,5.1,5.27,10,10,286,10
43,9.09,34,5.05,6.36,9.1,0,61,9.01
27,7.53,59,7.03,5.26,7.97,55,215,7.5
46,5.56,38,6.18,7.13,7.3,20,146,6.2
33,4.52,115,8.36,5.48,7.92,93,32,9.85
53,7.34,45,5.45,5.77,9.23,117,239,8.52
37,6.43,117,5.65,4.75,9.43,26,138,7.45
54,5.89,15,4.83,5.65,8.93,81,111,10
39,6.3,87,8.91,5.93,9.07,96,29,9.61
24,6.9,30,4.58,6.24,10,0,28,7.87
40,9.72,13,8.91,6.44,8.67,83,55,9.81
58,7.78,112,7.53,3.5,10,28,187,10
57,2.59,46,4.45,5.48,3.16,12,262,3.98
46,5.2,31,4.76,8.47,4.85,106,296,5.07
33,7.1,106,5.63,3.92,10,53,114,10
55,2.58,76,5.3,7.53,6.15,48,245,6.3
45,9.39,101,8.87,1.92,10,38,32,9.87
55,1.69,16,7.07,8.3,3.76,102,186,4.4
48,6.5,107,4.37,5.39,7.95,97,80,8.23
31,9.78,55,6.63,3.24,10,86,54,8.59
50,7.55,35,8.49,4.95,10,111,207,9.02
26,7.1,116,6.08,2.63,10,76,155,9.77
44,9.98,41,7.33,5.87,10,65,246,8.37
41,8.13,81,7.87,3.47,10,27,80,9.69
30,9.73,18,4.93,3.45,10,67,128,10
43,7.29,6,8.28,3.78,10,49,34,8.91
46,6.99,54,6.24,4.68,10,102,240,10
45,7.86,29,4.28,6.62,8.53,31,103,7.33
45,2.7,75,8.39,8.5,3.45,105,126,2.79
25,8.25,74,6.82,4.23,10,47,200,10
40,9.73,119,4.99,1.73,10,74,188,9.2
46,6.5,28,5.59,5.89,7.91,95,32,8.26
22,1.11,66,6.85,8.06,2.7,48,192,1.7
59,1.65,33,5.87,9.2,1,24,88,2.34
24,3.11,33,5.17,8,3.79,52,202,3
59,5.42,94,6.4,7.2,4.95,68,131,3.65
53,4.72,85,4.93,5.16,8.11,14,40,8.51
58,9.81,1,5.23,3.77,10,117,122,9.93
44,9.51,26,8.13,4.62,10,100,188,8.26
19,4.53,46,5.14,6.87,5.5,29,86,5.7
42,8.15,99,7.48,5.08,9.7,3,78,10
26,6.73,95,5.25,5.03,9.85,67,252,10
44,3.19,56,5.06,7.24,3.67,71,93,3.86
18,9.38,98,5.26,5.02,10,119,26,8.37
40,3.34,16,6.34,6.51,6.61,13,180,9.03
27,8.83,97,4.73,6.21,9.14,16,25,9.59
59,6.74,25,4.53,6.51,8.6,74,277,6.52
42,6.59,9,7.78,4.64,9.97,5,264,10
20,8.55,38,4.12,4.81,10,94,154,10
23,5.45,8,5.93,4.84,9.84,11,120,10
23,8.68,24,5.98,4.47,10,104,32,10
19,5.95,19,8.47,6.06,7.12,114,291,7.72
35,9.86,14,7.87,7.17,9.73,37,27,9.93
40,6.94,103,6.55,4.65,10,90,78,10
19,4.37,112,6.4,5.86,6.02,4,260,6.78
29,7.87,90,6.83,3.43,10,92,31,7.94
39,5.59,10,5.79,9.16,6.94,112,129,6.2
54,8.25,15,7.5,6.05,10,93,24,10
37,8.5,93,7.43,3.3,10,76,202,9.26
56,6.55,21,6.87,5.59,8.95,12,263,9.11
41,8.85,61,4.29,3.37,10,56,240,8.88
37,4.63,23,4.63,7.39,5.1,55,263,4.66
18,1.52,113,4.2,6.56,2.11,28,195,2.27
18,6.96,87,7.59,4.53,8.03,44,130,8.79
34,7.88,35,6.39,6.6,8.95,68,165,10
18,1.66,17,8.77,8,5.17,77,58,6.11
47,7.94,19,8.76,5.74,7.8,85,154,8.39
58,6.75,7,7.99,5.89,8.72,50,274,7.87
20,2.05,14,6.22,8.74,1.97,16,143,2.5
28,5.86,76,5.58,5.65,9.16,82,20,8.36
41,1.98,99,5,6.99,2.45,45,33,1.86
39,3.89,77,5.16,7.96,3.32,116,199,2.57
43,8.24,46,8.95,6.14,9.13,44,290,10
30,1.91,110,6.65,5.49,7.38,104,32,7.36
18,5.13,87,4.06,3.37,8.61,117,101,7.88
41,6.45,118,4.22,6.02,8.11,99,63,10
27,9.46,100,6.29,3.46,10,111,121,8.29
52,7.64,23,6.22,5.83,7.99,118,236,7.25
41,2.25,46,6.03,9.48,2.24,11,212,2.89
45,9.72,17,8.12,3.95,10,88,223,9.76
53,5.3,31,7.52,6.91,4.04,118,163,4.79
